timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764993649090,6,get specialty list,200,,Caching 1-7,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,6,get specialty list,200,,Caching 1-10,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,6,get specialty list,200,,Caching 1-8,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,6,get specialty list,200,,Caching 1-2,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,6,get specialty list,200,,Caching 1-4,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,1
1764993649090,6,get specialty list,200,,Caching 1-5,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,7,get specialty list,200,,Caching 1-6,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,7,get specialty list,200,,Caching 1-1,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,1
1764993649090,7,get specialty list,200,,Caching 1-9,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649090,7,get specialty list,200,,Caching 1-3,text,true,,30536,475,10,10,http://localhost:9966/petclinic/api/specialties,6,0,0
1764993649097,3,get specialty list by id,200,,Caching 1-1,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,3,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-2,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649097,3,get specialty list by id,200,,Caching 1-9,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,3,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-7,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-10,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-8,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649097,3,get specialty list by id,200,,Caching 1-6,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,3,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-4,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649096,4,get specialty list by id,200,,Caching 1-5,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,4,0,0
1764993649097,3,get specialty list by id,200,,Caching 1-3,text,true,,459,477,10,10,http://localhost:9966/petclinic/api/specialties/1,3,0,0
1764993649100,5,get pettype list,200,,Caching 1-4,text,true,,25589,472,10,10,http://localhost:9966/petclinic/api/pettypes,5,0,0
1764993649100,5,get pettype list,200,,Caching 1-3,text,true,,25589,472,10,10,http://localhost:9966/petclinic/api/pettypes,5,0,0
1764993649100,5,get pettype list,200,,Caching 1-10,text,true,,25589,472,10,10,http://localhost:9966/petclinic/api/pettypes,5,0,0
